"I applaud President Biden’s plan to produce 45 percent of the nation’s energy from solar power by 2050. Investing in and expanding clean, renewable energy sources is necessary to confront the dangerous effects of climate change. Inaction isn’t an option. ", Left
"We need action at every level of government to end the recent wave of violence linked to ghost guns. Untraceable firearms have no business on our streets and I’m glad the board of supervisors has taken this action. Read my recent op-ed on the problem here: ", Left
"The San Francisco Board of Supervisors’ decision to ban untraceable ghost guns will save lives and reduce crime. San Francisco has taken the lead on this important issue, and I’m hopeful that more localities will follow suit. ", Left
"The large majority of wildfires are caused by human activity. Find the Interior Department’s top 10 tips to avoid starting wildfires here: ", Left
"Congress created the Provider Relief Fund to ensure our hospitals and other health care providers can continue to offer care during the pandemic. These funds should be released without any further delay. Read our letter urging a quick distribution of the remaining funds. ", Left
"There are 15 more vacancies in California that still need to be filled immediately and more expected next year. I look forward to working with President Biden and Senator Padilla to fill the remaining vacancies with well-qualified candidates who reflect the makeup of the state.", Left
"I’m particularly proud to see so many women stepping forward to be judges. Women represent only about one-quarter of the active judges on the federal district courts in California, despite making up more than half of the population in the state.", Left
"These first six nominees to the federal courts in California highlight the strength and diversity of our great state. After reviewing more than 300 applications to the federal judiciary, I’m confident that these nominees will make outstanding jurists. ", Left
"As we recover from this pandemic we must prioritize getting people back to work, an effort that will require significant investment in education and skills training. #NationalWorkforceDevelopmentMonth ", Left
"Even after a fire is extinguished, there is still potential danger. After receiving word from officials that it’s safe to return home, check your property for any lingering fires or hot spots. Follow Cal Fire’s checklist to ensure your home is safe. ", Left
"Wishing everyone celebrating #RoshHashanah a happy new year. Shanah tovah!", Left
"Working Americans are at the heart of our nation, and the American Dream remains a defining characteristic of our country. Let's use this #LaborDay to recommit ourselves to fair wages, healthy workplaces and retirement security for all. Happy Labor Day.", Left
"I joined @SenJeffMerkley and a number of senators and representatives to urge the Biden administration to ensure humanitarian aid continues to reach desperate Afghans despite the Taliban's takeover. ", Left
"Today I joined @SenBlumenthal in calling on Justice Department leadership to testify at an upcoming Judiciary Committee hearing on how the FBI mishandled allegations against former USA Gymnastics physician Larry Nassar. Read more here: ", Left
"The Low-Income Housing Tax Credit is our best tool to create more affordable housing. Read my letter with @SenAlexPadilla calling on Senate leadership to expand access to this program in the Senate's reconciliation package. ", Left
"I joined @SenJeffMerkley and several of our colleagues today in calling on the Biden administration to take steps to curb plastic pollution at America’s national parks. ", Left
"If the Supreme Court allows the Texas abortion ban to stand, it will be the end of Roe v. Wade, turning the clock back 50 years for women’s reproductive rights and would threaten other bedrock Supreme Court decisions.", Left
"Roe v. Wade has been the law for nearly 50 years and has been upheld in court dozens of times. I remember the days when abortion was illegal and we simply can’t return to those times.", Left
"The Texas abortion law that went into effect yesterday is an assault on women’s reproductive rights. Similar laws have been struck down as unconstitutional and this one should be too. ", Left
"Read my statement with @SenAlexPadilla on the Presidential Emergency Declaration for the Caldor Fire. ", Left
"We cannot allow these attacks on a woman’s right to choose to continue. We must continue to fight to protect the rights guaranteed by Roe v. Wade.", Left
"A new Texas state law took effect today that bans most abortions after just six weeks of pregnancy. Nearly half a century after the Supreme Court guaranteed the right to abortion, it’s shameful the courts didn’t step in to block this unconstitutional law.", Left
"I just received my morning briefing on the Caldor Fire. Heroic efforts by firefighters kept the fire from advancing toward South Lake Tahoe Tuesday night and into this morning. However, I urge everyone to remain cautious and follow all evacuation orders.", Left
"My thoughts are with @CVN_72 crew and families affected by yesterday’s Navy helicopter crash off the coast of San Diego. ", Left
"The Red Cross continues to respond to wildfires throughout the state. Information on Red Cross activities as well as how you can donate is available here: ", Left
"As wildfire evacuation orders expand, shelters will continue to open to accommodate Californians. Here’s the updated list of evacuation shelters as well as small and large animal shelters. ", Left
"I will continue to monitor the situation and encourage anyone who can’t find a shelter location or needs additional assistance to contact my office and we’ll do all we can to help.", Left
"I’ve been in contact with federal and state emergency officials to ensure they have every available resource. I’m grateful to crews that have traveled across the state and country to fight this fire.", Left
"The #CaldorFire crossed containment lines over the weekend, putting the Lake Tahoe Basin, particularly South Lake Tahoe, at risk. I encourage everyone to stay safe by following all evacuation orders. Failure to do so puts yourself and the firefighters in danger.", Left
"Wildfires are displacing thousands from their homes in Northern California. There are a number of shelters open with plenty of space for families and individuals who have been evacuated. Find an up-to-date list of open shelters here:  ", Left
"The FDA made the right decision to block the sale of 55,000 flavored e-cigarette products. With flavors like Apple Crumble, Dr. Cola and Cinnamon Toast Cereal, it’s clear these products are marketed toward young, first-time users and are driving the youth vaping crisis. ", Left
"I’m glad BART will receive nearly $331 million in recovery funding to help ensure the trains continue to run on time. Keeping mass transit up and running is key to getting people back to work as we continue to recover from the COVID-19 pandemic. ", Left
"As long as these fires burn and evacuation orders are in place, the state will help those families who are displaced. I encourage anyone who can’t find a shelter location to contact my office and we’ll do all we can to help. ", Left
"Thousands of spaces remain in these shelters and I encourage Californians to take advantage of these services until they can return to their homes. Reports that some evacuees are running out of money and may not have a place to stay are unacceptable.", Left
"The devastating wildfires burning in Northern California are displacing thousands of Californians. Thankfully, the state has established a number of evacuation sites to provide shelter for families and individuals forced to leave their homes.", Left
"New evacuation warnings and orders have been issued for areas near the #CaldorFire in El Dorado and Alpine counties. Please adhere to all guidance from local authorities. ", Left
"Read my statement on today’s terrorist attacks in Kabul: ", Left
"Thank you to President Biden for declaring a major disaster in California for the wildfires that continue to destroy homes and upend lives. We must do all we can to help these families. ", Left
"We must crack down on these weapons and pass commonsense legislation to rid our streets of untraceable guns. Read my op-ed: ", Left
"In San Francisco, the number of ghost guns confiscated has increased from six in 2016 to 164 in 2020. In LA, they now account for a third of all weapons recovered by police. In Oakland, 147 were confiscated in the first six months of 2021, compared to just 43 in all of 2020.", Left
"Ghost guns — unregistered, untraceable firearms — are increasingly being used by criminals to avoid attention or background checks. The manufacturers of these weapons evade current federal regulations that apply to normal firearms.", Left
"Air quality is poor across much of Northern California. Wildfire smoke can be toxic so be sure to frequently check the air quality near you. Find tips on how to best protect your lungs and health here: ", Left
"The Defense Department’s FireGuard program uses DOD resources to detect and track wildfires. I’m pleased the Defense Department agreed to extend this critical program that will help firefighters and save property and lives. Read more here: ", Left
"I’m glad the SEC has granted a request to allow thousands of wildfire victims to keep payments from a settlement reached with PG&amp;E. They deserve full compensation and we’re grateful the SEC worked with the victims to find a solution. ", Left
"California is battling multiple wildfires simultaneously. The Dixie Fire has already burned more than 725,000 acres, making it one of the largest in our state’s history. President Biden should issue a major disaster declaration to bolster our response to these historic fires. ", Left
"It’s important to have an evacuation kit and a plan to escape should a wildfire threaten your home. Find tips on putting together an emergency supply kit and how to plan escape routes here: ", Left
"It’s literally a matter of life and death. It will protect you from being hospitalized and drastically lower the chances that contracting the virus will lead to death. FDA’s full approval of the COVID-19 vaccine should boost confidence for those who have yet to get the vaccine. ", Left
"The COVID-19 Delta variant is hitting hospitals especially hard. Nearly all of the individuals who are now hospitalized or dying from COVID-19 are unvaccinated. This is further evidence that we must get as many people vaccinated as possible.", Left
"Wildfires continue to burn across California, negatively affecting air quality throughout the state. Be sure to regularly check the air quality around you to protect yourself from toxic smoke. Visit   to find air quality reports for your area.", Left
"JUST IN: The FDA has fully approved the Pfizer COVID-19 vaccine and confirmed that it is SAFE and EFFECTIVE. If you haven’t been vaccinated yet, please don’t wait any longer. It could be the difference between life and death. ", Left
"The 25th Lake Tahoe Summit was held on Thursday. It showcased the progress we’ve made to preserve this national treasure. We must keep up our efforts so future generations can continue to enjoy all Tahoe has to offer. Watch the summit here: ", Left
"Thank you to all the firefighters working around the clock to safeguard communities across California from wildfires. Your lifesaving efforts are greatly appreciated. We must increase the pay of our federal firefighters. Read my op-ed: ", Left
"It’s time to start holding accountable those who turn a blind eye to illegal gun sales on their platforms. The only way to reduce the scourge of gun violence plaguing our communities is to close loopholes that allow prohibited people to obtain guns. ", Left
"Smoke from Western wildfires poses a direct threat to public health. These bills will invest in wildfire smoke research, wildfire mitigation projects and additional infrastructure to protect and improve air-quality in at-risk communities. ", Left
"HAPPENING NOW: The Lake Tahoe Summit, hosted this year by @SenAlexPadilla, just started. Watch it live here: ", Left
"Today @SenAlexPadilla is hosting the 25th Lake Tahoe Summit. You can watch the livestream starting at 10 a.m. PDT. In the meantime, check out this virtual exhibit about all the work done to preserve the beauty of Lake Tahoe over the last 25 years. ", Left
"Firefighters rely on a Defense Department program called FireGuard to detect and react quickly to wildfires. But they'll lose access to this data in the coming weeks if the program isn't renewed. We’re calling on Secretary Austin to ensure this doesn’t happen. ", Left
"Thank you to all of our veterans. Please know that you are not alone. If you need it, help is available. Find mental health and emotional support resources for veterans and their loved ones here: ", Left
"The devastation in Haiti from an earthquake and tropical storm is heartbreaking. We must continue to provide support to help our Haitian friends recover from these tragedies. ", Left
"A red flag warning is in effect for much of Northern California tonight. It’s a good reminder to be prepared to evacuate should a wildfire impact your neighborhood. Find tips to stay ready on ", Left
"We must do everything in our power to evacuate women leaders in Afghanistan. We’re calling on the State Department and DHS to streamline the process to rescue these vulnerable women. ", Left
"No one should have to worry about where their next meal will come from. I applaud President Biden for working to end food insecurity by approving the largest increase to the food assistance SNAP program since its creation. ", Left
"The extraordinarily rapid fall of Afghan forces has placed countless lives in jeopardy to Taliban violence as retaliation for their work to improve their nation. We must act now save as many of those lives as possible. ", Left
"My staff is closely monitoring the evacuation process for U.S. citizens and our Afghan partners. If you or anyone you know is in need of assistance, please contact my San Francisco office at 415-393-0707 or visit ", Left
"COVID-19 vaccines are working. Study after study shows they are safe AND effective. It’s free and appointments are available. If you haven’t been vaccinated against COVID-19 yet, don’t wait any longer. ", Left
"The second round of the expanded #ChildTaxCredit is going out to families across the country today. This tax credit will reduce child poverty and help ensure no child goes to bed hungry. ", Left
"In honor of our frontline health care heroes, this week is National Health Center Week. Our recovery from the COVID-19 pandemic wouldn't be feasible without the fierce dedication and service of our health care professionals. Thank you!", Left
"I will miss his kind heart and generous spirit. It’s those qualities that made him such an inspirational figure and beloved part of our city. ", Left
"Tapped to be the ambassador to Luxembourg by President Clinton in 1997, he was the first openly gay person to serve as an ambassador. While his nomination was controversial at the time, his service was distinguished and helped advance LGBTQ rights both at home and abroad.", Left
"San Francisco lost a great friend today. A philanthropist, civil rights pioneer and loving spouse and father, James Hormel lived an extraordinary life and will be deeply missed by many.", Left
"The Forest Service’s Pacific Southwest region has nearly 730 unfilled firefighting positions because their salaries aren’t competitive with other firefighting agencies. We must increase federal firefighter pay. Read my op-ed here: ", Left
"Toxic wildfire smoke is affecting air quality across California. Visit   to check the air quality near you.", Left
"COVID-19 vaccines are the best way to prevent serious illness or death. Ongoing safety monitoring of these vaccinations continue to show they are safe and effective. If you haven’t received a vaccination yet, don’t wait any longer. Get vaccinated today, it could save your life.", Left
"Jet fuel shortages have the potential to disrupt our ability to fight wildfires. Planes are some of the best tools and we need all available assets to be ready when needed. Read our letter to the Biden administration on ensuring shortages don’t reduce our capacity to fight fires: ", Left
"The Democratic budget resolution is a historic investment in the American people, one that will make a huge difference for Californians. ", Left
"Federal agencies have trouble attracting and retaining skilled firefighters because their salaries are less than half of what entry-level Cal Fire firefighters make. Considering 58% of California’s forests are on federal land, this must change. Read my op-ed: ", Left
"California is the fifth-largest economy in the world but our infrastructure has not kept up with our growth. This bill changes that and ensures that our state will continue to lead the world in innovation and development. ", Left
"The infrastructure bill is the greatest investment in our country I’ve had the privilege of voting for in the Senate. It will allow us to rebuild our infrastructure so that California can compete in the modern economy and attract more jobs.", Left
"The administration’s plan is a good first step, but more is needed. Last year, the California Air Resources Board approved updated standards that are 90 % stronger than the current federal NOx emission standards. The EPA must continue working with @CARB to build on its efforts. ", Left
"The Biden administration’s Clean Trucks Plan is another example of California’s leadership becoming the model for nationwide action. The federal standards have not been updated in 20 years. @SenAlexPadilla and I recently pressed the administration to initiate these rules.", Left
"There are important actions everyone can take to help prevent wildfires. Learn how to stay safe when using outdoor equipment, camping and engaging in other outdoor activities here: ", Left
"The federal government must commit more resources to fight dangerous wildfires like the #DixieFire, including paying federal firefighters a competitive salary. Read my op-ed on why this is critical to protect our communities from wildfires. ", Left
"U.S. women athletes won 66 medals in Tokyo — more than half of @TeamUSA’s total and enough to rank fourth in the world outright. Our outstanding women athletes deserve equal pay, investment and working conditions, nothing less. It’s time to pass the Even Playing Field Act.", Left
"Climate change is a nearly constant headline issue for California, posing serious risk to the economy. I’m urging the SEC to update its climate financial risk disclosure guidance to better reflect current climate change threats. Read more here: ", Left
"More than half of California’s forests are on federal land, but federal agencies have a hard time hiring and retaining personnel because their employees are paid much less than a Cal Fire firefighter. We must close this pay gap as quickly as possible.", Left
"Climate change is causing wildfires, like the #DixieFire, to burn faster and hotter. We need more resources to fight these stronger wildfires. That's why the infrastructure bill includes significant fire-mitigation resources, including pay raises for federal firefighters.", Left
"The infrastructure bill moving through the Senate contains billions for California to fund vital drought- and wildfire-mitigation projects. Find out more about how this legislation will fight climate change and help Californians: ", Left
"Today's U.N. climate report confirms our worst fears: we're not acting quickly enough to stop the worst effects of climate change. As wildfires and drought harm our state, Californians understand all too well we must do more to reduce emissions to avoid further harm. ", Left
"Returning home after a wildfire can be difficult. Learn more about the post-wildfire recovery actions you can take to help reduce hazards to life and property: ", Left
"We’re in the thick of wildfire season and there are important steps you can take to increase a home’s chance of survival. Find resources on making defensible space and hardening homes here: ", Left
"Historic wildfires are burning across the West right now. Being prepared is essential to saving lives. Learn more about creating a wildfire action plan, assembling an emergency supply kit and filling out a family communication plan here: ", Left
"Cybercriminals don’t discriminate – they target small companies, large corporations and government agencies using ransomware. Congress must do more to support all organizations and companies struggling to deal with these escalating attacks. ", Left
"The right to vote is the cornerstone of our democracy. As we celebrate the 56th anniversary of the Voting Rights Act, Congress cannot forget our duty to protect this sacred right. We must pass legislation to ensure that all Americans can exercise their fundamental right to vote.", Left
"One report showed prenatal exposure to phthalates can have lasting consequences on children’s brain development and increase children’s risks for learning, attention and behavior disorders. It’s time to get these harmful chemicals out of our food supply. ", Left
"These chemicals, often added to plastic products used in food production, can cause serious health problems. They’re known to leach into food through plastic products such as tubing, lid gaskets, food preparation gloves, conveyor belts and food packaging materials.", Left
"Proud to introduce the Preventing Harmful Exposure to Phthalates Act with @SenGillibrand, @RepTedLieu and @RepKatiePorter. This bill would help prevent toxic phthalate chemicals from contaminating the U.S. food supply.", Left
"@SenAlexPadilla @POTUS This is important. Glad to see President Biden heeding our calls to build on California’s strongest-in-the-nation fuel emission standards. Transportation emissions are a driver of climate change and we must cut them quickly.", Left
"The energy and water funding bill that was advanced by the Appropriations Committee yesterday has significant amounts of funding that will help California. Next step for the bill is the Senate floor. Read more about the bill here:  ", Left
"More frequent heat waves and rising global temperatures directly threaten the health and livelihood of thousands of workers. We’re calling on the Department of Labor to establish a federal heat standard to help protect those who work in high-heat environments. ", Left
"Happy 231st birthday to the U.S. Coast Guard! Thank you to all Coast Guardsmen, past and present, for your service to our country and dedication to keeping our waters safe. ", Left
"110 million U.S. COVID-19 vaccine doses have been shipped abroad, more than the donations of all other countries combined. I applaud President Biden’s leadership to end this pandemic, both at home and abroad. ", Left
"I hope this lawsuit succeeds and we finally start taking sensible steps to reduce the number of mass shootings that claim so many lives. It’s the least we can do for those who have lost their lives to this epidemic of violence. ", Left
"The lawsuit brought on behalf of the survivors and victims of this tragedy against the manufacturer of the 100-round magazine is an important step in banning these weapons of war. As Republicans keep blocking commonsense bills, it makes sense for survivors to turn to the courts.", Left
"Two years ago today, a shooter in Dayton was able to fire 41 rounds in 32 seconds, striking 26 people and killing nine. He was able to cause such carnage because he had access to a 100-round magazine. It’s time we outlaw these large-capacity magazines and save lives.", Left
"Wildfires are raging across the West and forcing thousands to evacuate. It’s important to stay ready. Find tips on how to best prepare for a wildfire evacuation here: ", Left
"#BlackWomenEqualPayDay reminds us that full equality is still not a reality. Black women have to work an extra 214 days to earn on average what a white man earns in a single year. In 2021, the fact that the pay gap still exists is unconscionable.", Left
"I joined my colleagues in urging Senate leadership to include funding for programs that assist domestic violence survivors in the upcoming reconciliation bill. Violence Against Women Act programs are in desperate need of funding and we must act soon. ", Left
"Do you need help paying rent? Eligible Californians can receive emergency rental assistance covering up to 100% of unpaid rent and utilities. Find more information here: ", Left
"CALIFORNIANS: ", Left
"Today we remember the 23 lives lost in a mass shooting in El Paso two years ago. My heart breaks for the victims and their families. Republicans need to stop blocking commonsense gun-safety legislation and help prevent this type of carnage from happening again.", Left
"The only reason to fire so many rounds so quickly is to kill as many people as possible. It’s not necessary for hunting or self defense, only carnage. Banning high-capacity magazines will save lives. It’s time to stand up to the NRA and pass commonsense gun safety legislation.", Left
"Hours later, nine more people were murdered at a bar in Dayton. The gunman, using an AR-15-style weapon with a 100-round magazine, fired 41 rounds in 30 seconds. He used this gun and this magazine because he knew he could kill more people, faster.", Left
"This week marks the second anniversary of two horrific mass shootings. On August 3, 2019, a gunman fueled by racist rhetoric and hatred murdered 23 people at a Walmart in El Paso.", Left
"COVID-19 has transformed the labor economy, and as we recover we must ensure American workers have the skills and tools necessary to find good jobs. I joined my colleagues in calling for a $100 billion long-term investment in workforce development. ", Left
"REMINDER: California’s eviction moratorium has been extended through September 30. Emergency assistance is also available for income-eligible renters and their landlords to cover unpaid rent and utilities. Apply here: ", Left
"New paid sick and family leave tax credits reimburse companies that give their employees paid time off to get vaccinated. This helps ensure everyone can get vaccinated without worrying about lost wages. ", Left
"This is heartbreaking. PLEASE get vaccinated, it could save your life. ", Left
"Our bill would help make electric cars affordable to more people and move us closer to a point where high-pollution, gas-powered cars are off the roads. We need more legislation like this to incentivize behavior that will reduce global warming, and I’m proud to lead this bill.", Left
"We know that passenger vehicles account for nearly one-third of all carbon emissions in the U.S. California has already taken the lead in shifting away from fossil fuels and the internal combustion engine; now it’s time for the nation to follow. ", Left
"California desperately needs an infusion of funds to repair roads and bridges, improve and expand public transit, modernize dated water systems, upgrade our electricity grid, prepare for wildfires and more. I’m pleased this bill directs significant funds to California.", Left
"California’s success drives the nation, but much of our infrastructure is ancient. We need to create jobs, modernize our infrastructure, reduce carbon emissions and improve living standards, and this bill will help gets us there. ", Left
"I’m very sad to hear about the passing of Carl Levin. I served with Carl for more than 20 years and came to hold great respect and fondness for him. He was a brilliant man who knew how to bring people together to solve problems, a role model for so many of us in the Senate. ", Left
"The Consumer Financial Protection Bureau has created a new tool to help renters and landlords locate state and local emergency rental assistance. Find more information, including whether you might qualify, here: ", Left
"The Small Business Administration has unveiled a new, streamlined application portal for small businesses with Paycheck Protection Program loans to apply for forgiveness. This applies to small businesses with loans $150,000 or less. Find more here: ", Left
"Read more about the Exercise and Fitness for All Act here: ", Left
"More than 30 years after enactment of the Americans with Disabilities Act, many fitness facilities still aren’t fully accessible to people with disabilities. I’m happy to join @SenDuckworth in working to ensure that the opportunity to exercise is available to everyone.", Left
"Today I introduced legislation to strengthen protections for congressional whistleblowers by allowing them to seek relief in the courts if existing processes fail to protect them. ", Left
"Congressional whistleblowers safeguard our democracy by reporting fraud, waste and abuse. Retaliation against them, including threatening their jobs or safety, has a chilling effect that threatens the ability of Congress to conduct oversight.", Left
"In 1998, I authored legislation creating the Breast Cancer Research Stamp. To date, more than 1 billion stamps have been sold, raising more than $92 million for research. Help support research efforts by purchasing stamps here: ", Left
"Breast cancer remains the most common form of cancer among women. While treatments have greatly improved, leading to far more positive outcomes, more than 40,000 Americans die of breast cancer yearly. We need to find a cure.", Left
"If you aren’t vaccinated, PLEASE get the shot as soon as possible. Dr. Fauci is right: with nearly every COVID-19 death now being someone who was unvaccinated, getting the shot is literally a matter of life or death. Please don’t wait to get the vaccine until it’s too late.", Left
"The opioid epidemic is fueled by those who abuse their authority to provide prescription drugs. This bill will prevent those who lose their registration to manufacture or dispense drugs from reapplying in the future. ", Left
"Our women athletes continue to win medals and break boundaries. Yet equal pay and working conditions are still not a guarantee. With the Even Playing Field Act, we’ll bring our women’s teams on par with the men’s teams, providing support to continue bringing home the gold. ", Left
"I applaud the Biden administration for taking action to reduce transportation carbon emissions. @SenAlexPadilla and I urge the president to continue this by revising the nitrogen oxide emissions standards for heavy-duty trucks, a significant source of pollution in California. ", Left
"Farmers and ranchers in the West are dealing with record temperatures, wildfires and droughts. I joined a bipartisan, bicameral group calling on USDA to expand relief programs for those who have lost crops and livestock to these climate change-driven events. ", Left
"Deeply saddened by the passing of my former colleague Senator Mike Enzi, a thoughtful and dedicated man. My thoughts are with his family and friends.", Left
"The landmark Americans with Disabilities Act ushered in a new era of equal opportunity, prohibiting discrimination against people with disabilities. 31 years after its passage, we must continue to protect and strengthen civil rights in ALL areas of life.", Left
"I’m happy to support the more than 16,000 American floral businesses with this resolution designating July as “American Grown Flower and Foliage Month.” When buying flowers, look for the “Certified American Grown” logo before you purchase. ", Left
"We introduced bipartisan legislation to exempt these rebates from federal taxes to help more people afford the improvements necessary to guard their homes and protect their families from natural disasters. Read more here: ", Left
"Climate change is increasing the frequency and destructiveness of natural disasters like wildfires and hurricanes. Many states offer rebates for home improvements to mitigate damage from disasters, but those rebates are currently subject to federal income taxes.", Left
"With the #Olympics now underway, it’s a good time to talk about the pay gap between U.S. men’s and women’s national teams. Our bill, the Even Playing Field Act, is designed to ensure both men’s and women’s teams receive equal pay, equal investment and equal working conditions. ", Left
"Constituents have asked for a LOT of things over the years: info about bills, tours of the Capitol, even my portrait! Did you know we can also fly a flag over the Capitol and send it to you to commemorate a special occasion? More information here:  ", Left
"Wishing all of our American athletes the best of luck as the Olympics start today. So proud of the 126 Californians, more than any other state, representing our country. Bring home the gold! #Olympics", Left
"As we’ve seen with SolarWinds and Colonial Pipeline, we must be able to react quickly to threats facing critical infrastructure. That's why I joined with my Senate Intelligence Committee colleagues to introduce a bipartisan bill to require faster reporting of cyberattacks. ", Left
"Climate change is causing more frequent wildfires, engulfing large parts of California and the West with toxic smoke for extended periods of time. These bills will help us better prepare and protect people from inhaling wildfire smoke. ", Left
"Unfortunately, homeowners must pay income taxes on these rebates under current law. We introduced legislation to change that so more Californians will invest in these critical water efficiency home improvements. ", Left
"We need to do all we can to combat severe drought in California and across the West. That’s why California issues rebates to homeowners who work to improve their homes’ water efficiency.", Left
"We introduced legislation this week to protect access to preventive breast cancer screenings for women in their 40s. Detecting breast cancer early greatly increases the likelihood of survival. Congress must pass this bill. Read about it here: ", Left
"I’m proud to support the Farm Workforce Modernization Act. An estimated 280,000 undocumented farmworkers live in California and help put food on our plates. They deserve to live their lives without the constant fear of being deported for doing essential work that others won’t. ", Left
"If you fly a drone over a wildfire, CalFire &amp; other agencies have to ground tankers &amp; helicopters. Interfering with firefighting efforts is a crime and endangers lives. PLEASE keep drones away from wildfires. Let firefighters do their jobs safely, without interference. ", Left
"The Senate’s vote to fix the Crime Victims Fund will help restore vital funding for programs that help survivors of crimes recover. These programs were left severely underfunded due to declining deposits, but their need has never been greater due to the rise in domestic violence. ", Left
"Today marks nine years since 12 innocent people were murdered and 70 more injured in a mass shooting in Aurora, Colorado. The shooter used an assault weapon with a 100-round drum enabling mass carnage. It’s long past time we get these weapons of war off our streets.", Left
"Wishing everyone marking #EidAlAdha a blessed holiday. Eid Mubarak!", Left
"It’s time to end the mandate and instead support more advanced biofuels and biodiesel that won’t contribute to climate change or drive up the cost of food. ", Left
"The federal corn ethanol mandate no longer makes sense when better, lower-carbon alternatives exist. Corn ethanol achieves little to no reductions in greenhouse gas emissions.", Left
"The Crime Victims Fund is essential to supporting survivors of crimes. But the programs it supports are seeing drastic cuts due to declining deposits. Our bill will replenish the fund without any taxpayer dollars. It’s just common sense. #VOCAFix ", Left
"A record 93,000 people died from drug overdoses in the United States last year. At least 9,100 died just in California. We must allocate more resources to at-risk communities to get people the help they need to fight addiction. Read our op-ed: ", Left
"CDC Director Walensky was spot-on when she said COVID-19 is becoming "a pandemic of the unvaccinated." Almost everyone now dying in the United States from COVID-19 is unvaccinated. The only way to avoid more deaths and get this virus under control is through vaccinations. ", Left
"CALIFORNIANS: Rental assistance funds are available for both landlords and renters. If you need help paying rent or covering unpaid rent, you may be eligible for assistance. Visit   for more information. ", Left
"I’m happy to see the USNS John Lewis was christened in San Diego this weekend! Congressman John Lewis was the epitome of a public servant and this is a fitting tribute to his legacy. Thanks to @GDNASSCO for building the Navy’s newest class of ships. ", Left
"A year ago today, we lost Congressman John Lewis. He never stopped fighting for what is right, and we must continue in his footsteps everyday. It’s time Congress passes the John Lewis Voting Rights Advancement Act, truly the best way to honor his remarkable life.", Left
"DHS and DOJ have created a new website to help educate the public on the dangers of ransomware and provide tips for best cybersecurity practices. Find more information here: ", Left
"I joined my colleagues to call on the DOJ to review these loans to the firearm industry and see if an investigation under the False Claims Act is warranted. ", Left
"The Paycheck Protection Program was designed to help struggling small businesses weather the pandemic. Yet despite posting record sales since the beginning of the pandemic, the gun industry received over $156 million in PPP loans.", Left
"I want to thank the staff, the San Diego community, Mayor Gloria, the city and county governments and the convention center for helping care for these vulnerable children.", Left
"The emergency intake site for unaccompanied immigrant children at the San Diego Convention Center set the example for kindness and decency during an extraordinarily difficult and dangerous time for the health and welfare of migrant children. ", Left
"That’s why any solution to this crisis must include comprehensive supportive services. For that reason, our bill explicitly requires housing to be paired with services so we can finally break this cycle of homelessness.", Left
"We introduced legislation today to increase federal resources to battle homelessness. Poverty, mental illness, drug addiction and a lack of affordable housing are some of the root causes behind homelessness. ", Left
"Congress must pass the For the People Act and the John Lewis Voting Rights Advancement Act to ensure all Americans are able to exercise their fundamental right to vote. We must find a path forward on these two bills because the future of our democracy is at stake.", Left
"Republicans are pushing these laws under the guise of election security, but the truth is our election systems are already secure and widespread voter fraud simply doesn’t exist.", Left
"No. ", Right
"If Democrats at the local, state, and federal levels want fewer parents concerned parents showing up at school board meetings, the solution is to stop indoctrinating kids with crazy messages on the taxpayers’ dime. Not for the Attorney General to intimidate citizens. ", Right
"Tune in now to @FoxBusiness. I am joining Larry Kudlow to discuss the Democrats' reckless taxing and spending spree and how it will hurt American families and help China.", Right
"Soaring gas prices. Soaring heating bills. Democrats already have our nation on a path toward less energy independence and higher costs for working families. Their reckless taxing and spending spree would make it all dramatically worse.  ", Right
"Democrats want to pay for their reckless spending spree by slapping historic tax hikes onto the American people. Families will keep less, Washington D.C. will get more, and our competitors like China will pop the champagne as American industries get less competitive.", Right
"Gave thanks yesterday on World Polio Day that America has been polio-free for 40 years and that we have reduced global cases by 99.9%. An historic success story and a testament to the power of safe and effective vaccines to keep people healthy, save lives, and change the world.", Right
"This week, I had the opportunity to meet with some Kentucky heroes and listen to their incredible stories. Their service spanned generations, continents, and conflicts, but one thread unites them all: A complete dedication to freedom and a deep love for our great nation. ", Right
"President Biden is simultaneously saying that their latest spending spree will cost zero dollars and that it’ll take massive tax hikes and an invasive IRS dragnet in order to pay for it. The American people didn't vote for a massive socialist transformation. ", Right
"This morning, I had the honor of meeting with a number of Kentucky veterans at the World War II Memorial and welcome them to Washington. As a son of a WWII veteran, I was particularly grateful to hear their stories and share in their special moment of remembrance. ", Right
"Democrats want to hand the IRS new snooping powers to start digging through individual Americans’ bank transactions. They want to treat normal American households like everybody is under audit. Americans didn't sign up for this.", Right
"Americans are feeling real pain because of the inflationary policies Democrats have already rammed through. But the Biden Administration seems to think the cure for this inflation hangover is the hair of the dog: another massive, reckless taxing and spending spree.", Right
"Democrats want to saddle a sputtering economy with the biggest peacetime tax hikes on record. Their plans would shred President Biden’s promise to not raise taxes on middle-class Americans and leave our businesses facing higher tax rates than businesses pay in Communist China. ", Right
"America has lost a trailblazing leader with the passing of Colin Powell. My full statement: ", Right
"Democrats fear for their reelections because of the never-ending series of crises their policies are inflicting on families. The answer isn’t an election law takeover to rig the game. My statement on Democrats’ latest iteration of the same takeover the Senate's already rejected: ", Right
"My letter to President Biden on the debt limit: ", Right
